municipality_code,municipality_name,comarca_code,comarca_name,reference_period,nearest_station,nearest_station_minutes,nearest_station_km,best_station,best_station_minutes,best_station_skiable_km,second_station,second_station_minutes,third_station,third_station_minutes,ski_raw,score_0_100,confidence_0_100,data_scope,source_id,source_updated_at,retrieved_at,method_version,missing_reason,notes,score_status,score_min_0_100,score_max_0_100,coverage_weight_pct,rank_stability_0_100,source_tier,method_variant,usable_for_composite
082896,Torrelles de Llobregat,11,Baix Llobregat,2026-08-21,Masella,122.112833,148.35,Masella,122.112833,74,La Molina,128.383167,Port del Comte,128.593,0.218816,19.6774,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,19.6774,19.6774,100,,curated,access_variety_no_tier,true
082900,Ullastrell,40,Vallès Occidental,2026-08-21,Masella,100.378167,124.88,Masella,100.378167,74,La Molina,106.648333,Port del Comte,106.858333,0.31434,32.6335,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,32.6335,32.6335,100,,curated,access_variety_no_tier,true
082917,Vacarisses,40,Vallès Occidental,2026-08-21,Masella,87.9225,109.79,Masella,87.9225,74,La Molina,94.192667,Port del Comte,94.402667,0.386863,42.4698,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,42.4698,42.4698,100,,curated,access_variety_no_tier,true
082922,Vallbona d'Anoia,06,Anoia,2026-08-21,Port del Comte,102.673167,110.46,Port del Comte,102.673167,,Masella,104.192667,La Molina,110.462833,0.308372,31.8241,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,31.8241,31.8241,100,,curated,access_variety_no_tier,true
082938,Vallcebre,14,Berguedà,2026-08-21,Masella,41.869333,37.29,Masella,41.869333,74,La Molina,48.139667,Port del Comte,69.328333,0.800537,98.577,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,98.577,98.577,100,,curated,access_variety_no_tier,true
082943,Vallgorguina,41,Vallès Oriental,2026-08-21,Masella,125.189667,173.71,Masella,125.189667,74,La Molina,131.46,Port del Comte,131.669833,0.207878,18.1939,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,18.1939,18.1939,100,,curated,access_variety_no_tier,true
082956,Vallirana,11,Baix Llobregat,2026-08-21,Masella,119.050667,149.51,Masella,119.050667,74,La Molina,125.320833,Port del Comte,125.530833,0.230273,21.2314,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.2314,21.2314,100,,curated,access_variety_no_tier,true
082969,Vallromanes,41,Vallès Oriental,2026-08-21,Masella,116.6445,152.63,Masella,116.6445,74,La Molina,122.914667,Port del Comte,123.124667,0.239696,22.5094,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.5094,22.5094,100,,curated,access_variety_no_tier,true
082975,Veciana,06,Anoia,2026-08-21,Port del Comte,80.630333,87.1,Port del Comte,80.630333,,Masella,100.682167,La Molina,106.9525,0.396265,43.7451,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,43.7451,43.7451,100,,curated,access_variety_no_tier,true
082981,Vic,24,Osona,2026-08-21,Vall de Núria,84.528,59.28,Vall de Núria,84.528,7.614,La Molina,90.208,Masella,92.1935,0.409395,45.526,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,45.526,45.526,100,,curated,access_variety_no_tier,true
082994,Vilada,14,Berguedà,2026-08-21,Masella,51.9315,50,Masella,51.9315,74,La Molina,58.201667,Port del Comte,68.2405,0.690534,83.6572,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,83.6572,83.6572,100,,curated,access_variety_no_tier,true
083008,Viladecavalls,40,Vallès Occidental,2026-08-21,Masella,93.698167,116.36,Masella,93.698167,74,La Molina,99.968333,Port del Comte,100.178333,0.351359,37.6544,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,37.6544,37.6544,100,,curated,access_variety_no_tier,true
083015,Viladecans,11,Baix Llobregat,2026-08-21,Masella,125.7885,156.34,Masella,125.7885,74,La Molina,132.058667,Port del Comte,132.268667,0.205813,17.9139,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.9139,17.9139,100,,curated,access_variety_no_tier,true
083020,Vilanova del Camí,06,Anoia,2026-08-21,Port del Comte,97.708167,104.83,Port del Comte,97.708167,,Masella,101.065667,La Molina,107.335833,0.33079,34.8646,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,34.8646,34.8646,100,,curated,access_variety_no_tier,true
083036,Vilanova de Sau,24,Osona,2026-08-21,Vall de Núria,97.4275,70.78,Vall de Núria,97.4275,7.614,La Molina,103.107333,Masella,108.2335,0.327985,34.4843,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,34.4843,34.4843,100,,curated,access_variety_no_tier,true
083041,Vilobí del Penedès,03,Alt Penedès,2026-08-21,Port del Comte,121.8845,128.05,Port del Comte,121.8845,,Masella,123.404,La Molina,129.674333,0.223882,20.3646,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.3646,20.3646,100,,curated,access_variety_no_tier,true
083054,Vilafranca del Penedès,03,Alt Penedès,2026-08-21,Port del Comte,120.342333,131.21,Port del Comte,120.342333,,Masella,120.635167,La Molina,126.905333,0.231676,21.4217,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.4217,21.4217,100,,curated,access_variety_no_tier,true
083067,Vilalba Sasserra,41,Vallès Oriental,2026-08-21,Masella,120.672,164.69,Masella,120.672,74,La Molina,126.942333,Port del Comte,127.152167,0.224134,20.3988,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,20.3988,20.3988,100,,curated,access_variety_no_tier,true
083073,Vilanova i la Geltrú,17,Garraf,2026-08-21,Port del Comte,138.467833,146.92,Port del Comte,138.467833,,Masella,139.987333,La Molina,146.257667,0.169818,13.0319,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.0319,13.0319,100,,curated,access_variety_no_tier,true
083089,Viver i Serrateix,14,Berguedà,2026-08-21,Port del Comte,71.6975,61.44,Port del Comte,71.6975,,Masella,80.072833,La Molina,86.343167,0.493643,56.9526,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,56.9526,56.9526,100,,curated,access_variety_no_tier,true
089019,Rupit i Pruit,24,Osona,2026-08-21,Vallter,128.858333,86.04,Vallter,128.858333,13.58,Vall de Núria,134.183167,La Molina,139.863,0.19448,16.3767,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.3767,16.3767,100,,curated,access_variety_no_tier,true
089024,Vilanova del Vallès,41,Vallès Oriental,2026-08-21,Masella,111.994833,149.65,Masella,111.994833,74,La Molina,118.265,Port del Comte,118.475,0.259009,25.1289,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.1289,25.1289,100,,curated,access_variety_no_tier,true
089030,Sant Julià de Cerdanyola,14,Berguedà,2026-08-21,Masella,35.943,30.52,Masella,35.943,74,La Molina,42.213167,Port del Comte,81.7215,0.860781,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
089045,Badia del Vallès,40,Vallès Occidental,2026-08-21,Masella,104.1885,134.22,Masella,104.1885,74,La Molina,110.458833,Port del Comte,110.668667,0.294998,30.0101,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,30.0101,30.0101,100,,curated,access_variety_no_tier,true
089058,la Palma de Cervelló,11,Baix Llobregat,2026-08-21,Masella,118.113167,146.96,Masella,118.113167,74,La Molina,124.3835,Port del Comte,124.593333,0.233899,21.7233,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.7233,21.7233,100,,curated,access_variety_no_tier,true
170010,Agullana,02,Alt Empordà,2026-08-21,Vallter,127.258,121.88,Vallter,127.258,13.58,Vall de Núria,147.302667,La Molina,152.9825,0.182371,14.7345,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.7345,14.7345,100,,curated,access_variety_no_tier,true
170025,Aiguaviva,20,Gironès,2026-08-21,Vall de Núria,115.973333,111.36,Vall de Núria,115.973333,7.614,La Molina,121.653333,Vallter,126.281667,0.241029,22.6902,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.6902,22.6902,100,,curated,access_variety_no_tier,true
170031,Albanyà,02,Alt Empordà,2026-08-21,Vallter,127.931,113.19,Vallter,127.931,13.58,Vall de Núria,147.975667,La Molina,153.6555,0.180337,14.4586,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.4586,14.4586,100,,curated,access_variety_no_tier,true
170046,Albons,10,Baix Empordà,2026-08-21,Vallter,126.830667,115.4,Vallter,126.830667,13.58,Vall de Núria,146.875333,La Molina,152.555333,0.183675,14.9113,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,14.9113,14.9113,100,,curated,access_variety_no_tier,true
170059,el Far d'Empordà,02,Alt Empordà,2026-08-21,Vallter,113.143667,99.24,Vallter,113.143667,13.58,Vall de Núria,133.188333,La Molina,138.868333,0.230738,21.2945,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.2945,21.2945,100,,curated,access_variety_no_tier,true
170062,Alp,15,Cerdanya,2026-08-21,Masella,11.167333,7.44,Masella,11.167333,74,La Molina,16.358833,Vall de Núria,84.584667,1.271904,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
170078,Amer,34,Selva,2026-08-21,Vallter,106.164167,81.66,Vallter,106.164167,13.58,Vall de Núria,121.208833,La Molina,126.888833,0.266917,26.2014,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.2014,26.2014,100,,curated,access_variety_no_tier,true
170084,Anglès,34,Selva,2026-08-21,Vall de Núria,114.135,105.92,Vall de Núria,114.135,7.614,Vallter,115.172,La Molina,119.814833,0.256509,24.7898,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,24.7898,24.7898,100,,curated,access_variety_no_tier,true
170097,Arbúcies,34,Selva,2026-08-21,Vall de Núria,101.710167,88.41,Vall de Núria,101.710167,7.614,La Molina,107.39,Masella,112.516,0.305391,31.4197,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,31.4197,31.4197,100,,curated,access_variety_no_tier,true
170101,Argelaguer,19,Garrotxa,2026-08-21,Vallter,81.813333,66.05,Vallter,81.813333,13.58,Vall de Núria,101.858,La Molina,107.537833,0.388952,42.7533,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,42.7533,42.7533,100,,curated,access_variety_no_tier,true
170118,l'Armentera,02,Alt Empordà,2026-08-21,Vallter,124.018833,110.83,Vallter,124.018833,13.58,Vall de Núria,144.063667,La Molina,149.7435,0.192487,16.1065,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,16.1065,16.1065,100,,curated,access_variety_no_tier,true
170123,Avinyonet de Puigventós,02,Alt Empordà,2026-08-21,Vallter,102.323833,90.55,Vallter,102.323833,13.58,Vall de Núria,122.368667,La Molina,128.0485,0.276335,27.4789,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.4789,27.4789,100,,curated,access_variety_no_tier,true
170139,Begur,10,Baix Empordà,2026-08-21,Vallter,158.021333,142.41,Vallter,158.021333,13.58,Vall de Núria,163.889333,La Molina,169.569333,0.119184,6.1643,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,6.1643,6.1643,100,,curated,access_variety_no_tier,true
170144,la Vajol,02,Alt Empordà,2026-08-21,Vallter,127.34,98.17,Vallter,127.34,13.58,Vall de Núria,154.724167,La Molina,160.404,0.174941,13.7267,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.7267,13.7267,100,,curated,access_variety_no_tier,true
170157,Banyoles,28,Pla de l'Estany,2026-08-21,Vallter,98.878833,83.43,Vallter,98.878833,13.58,Vall de Núria,118.923667,La Molina,124.6035,0.292666,29.6938,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,29.6938,29.6938,100,,curated,access_variety_no_tier,true
170160,Bàscara,02,Alt Empordà,2026-08-21,Vallter,112.071833,93.73,Vallter,112.071833,13.58,Vall de Núria,132.1165,La Molina,137.796333,0.234897,21.8586,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,21.8586,21.8586,100,,curated,access_variety_no_tier,true
170182,Bellcaire d'Empordà,10,Baix Empordà,2026-08-21,Vallter,130.217167,118.29,Vallter,130.217167,13.58,Vall de Núria,150.261833,La Molina,155.941667,0.173595,13.5441,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,13.5441,13.5441,100,,curated,access_variety_no_tier,true
170195,Besalú,19,Garrotxa,2026-08-21,Vallter,85.1535,70.48,Vallter,85.1535,13.58,Vall de Núria,105.198167,La Molina,110.878,0.367891,39.8967,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,39.8967,39.8967,100,,curated,access_variety_no_tier,true
170209,Bescanó,20,Gironès,2026-08-21,Vall de Núria,123.991333,115.38,Vall de Núria,123.991333,7.614,Vallter,124.519167,La Molina,129.671167,0.218181,19.5913,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,19.5913,19.5913,100,,curated,access_variety_no_tier,true
170216,Beuda,19,Garrotxa,2026-08-21,Vallter,88.014833,75.2,Vallter,88.014833,13.58,Vall de Núria,108.0595,La Molina,113.739333,0.350759,37.573,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,37.573,37.573,100,,curated,access_variety_no_tier,true
170221,la Bisbal d'Empordà,10,Baix Empordà,2026-08-21,Vallter,140.3865,119.34,Vallter,140.3865,13.58,Vall de Núria,155.882833,La Molina,161.562667,0.150483,10.4094,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,10.4094,10.4094,100,,curated,access_variety_no_tier,true
170237,Blanes,34,Selva,2026-08-21,Vall de Núria,139.927167,134.96,Vall de Núria,139.927167,7.614,La Molina,145.607,Vallter,149.8095,0.161836,11.9493,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,11.9493,11.9493,100,,curated,access_variety_no_tier,true
170242,Bolvir,15,Cerdanya,2026-08-21,Masella,24.983667,14.99,Masella,24.983667,74,La Molina,26.278833,Vall de Núria,94.504667,1.033837,100,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,100,100,100,,curated,access_variety_no_tier,true
170255,Bordils,20,Gironès,2026-08-21,Vallter,121.598,103.56,Vallter,121.598,13.58,Vall de Núria,137.094167,La Molina,142.774,0.205818,17.9146,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,17.9146,17.9146,100,,curated,access_variety_no_tier,true
170268,Borrassà,02,Alt Empordà,2026-08-21,Vallter,102.0735,90.6,Vallter,102.0735,13.58,Vall de Núria,122.118167,La Molina,127.798,0.277491,27.6356,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,27.6356,27.6356,100,,curated,access_variety_no_tier,true
170274,Breda,34,Selva,2026-08-21,Vall de Núria,114.085833,99.68,Vall de Núria,114.085833,7.614,La Molina,119.765667,Masella,124.891833,0.248472,23.6998,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,23.6998,23.6998,100,,curated,access_variety_no_tier,true
170280,Brunyola i Sant Martí Sapresa,34,Selva,2026-08-21,Vall de Núria,108.535333,101.71,Vall de Núria,108.535333,7.614,La Molina,114.215333,Masella,119.341333,0.272554,26.9661,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,26.9661,26.9661,100,,curated,access_variety_no_tier,true
170293,Boadella i les Escaules,02,Alt Empordà,2026-08-21,Vallter,124.929833,107.73,Vallter,124.929833,13.58,Vall de Núria,144.9745,La Molina,150.6545,0.189587,15.7131,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,15.7131,15.7131,100,,curated,access_variety_no_tier,true
170307,Cabanes,02,Alt Empordà,2026-08-21,Vallter,119.783667,100.16,Vallter,119.783667,13.58,Vall de Núria,139.8285,La Molina,145.508333,0.206565,18.0159,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,18.0159,18.0159,100,,curated,access_variety_no_tier,true
170314,Cabanelles,02,Alt Empordà,2026-08-21,Vallter,91.778667,82.19,Vallter,91.778667,13.58,Vall de Núria,111.823333,La Molina,117.503333,0.329431,34.6804,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,34.6804,34.6804,100,,curated,access_variety_no_tier,true
170329,Cadaqués,02,Alt Empordà,2026-08-21,Vallter,152.652,129.87,Vallter,152.652,13.58,Vall de Núria,172.696667,La Molina,178.376667,0.11944,6.199,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,6.199,6.199,100,,curated,access_variety_no_tier,true
170335,Caldes de Malavella,34,Selva,2026-08-21,Vall de Núria,117.179167,114.11,Vall de Núria,117.179167,7.614,La Molina,122.859,Vallter,127.0615,0.236446,22.0687,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,22.0687,22.0687,100,,curated,access_variety_no_tier,true
170340,Calonge i Sant Antoni,10,Baix Empordà,2026-08-21,Vall de Núria,146.123333,153.27,Vall de Núria,146.123333,7.614,La Molina,151.803167,Vallter,155.053333,0.146255,9.8359,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,9.8359,9.8359,100,,curated,access_variety_no_tier,true
170353,Camós,28,Pla de l'Estany,2026-08-21,Vallter,106.194333,86.54,Vallter,106.194333,13.58,Vall de Núria,126.239,La Molina,131.919,0.259072,25.1375,65,municipality,curated_ski_catalogue;openrouteservice,,2026-08-21T19:58:41Z,0.2.0,,"No snow, traffic, parking capacity, or season duration is modelled.",complete,25.1375,25.1375,100,,curated,access_variety_no_tier,true
